Cierre,Año,Semestre,Trimestre,Mes_del_Semestre,Activos_MM_Cop,SaldoDeCartera_MM_Cop,CarteraVencida_MM_Cop,CastigosDeCartera_MM_cop,GananciasDelEjericio_MM_cop,Morosidad_Porc,Var_mora_Porc,Ind_Mora+Cast_Porc,Var_Mora(cast)_Porc,RoaEA_Porc,DivisasMdoSpot_Compra_usd,DivisasMdoSpot_Venta_usd,TasaUsura_Porc,Inflacion_Porc,IPVN_total,IPVN_Alred_Bog,IPVN_Bogota,IPVN_Cali,IPVN_Medellin,IPVU_Nom,IPVU_Real,TIB_Porc,CeroCupon_1añoPorc,CeroCupon_5añoPorc,CeroCupon_10añoPorc,BaseMonetaria_MMMCop,DepositosDelPublico_MMMCop,M1_MMMCop,M2_MMMCop,M3_MMMCop,IntervencionCompra_MMUsd,IntervencionVenta_MMUsd,IPC,InflaciónAnual_Porc,InflaciónMensualPorc,InflaciónAñoCorridoPorc,IndProdManufacturera,Ind_Inf_Nucleo15,Var_Nucleo15,Ind_Inf_SinAlim,Var_SinAlim,Ind_Inf_SinAlimRegulados,Var_SinAlimRegulados,Ind_Inf_Alim,Var_Alim,Ind_Inf_AlimRegulados,Var_AlimRegulados,IPP_OfInt_Agricultura,IPP_OfInt_Minas,IPP_OfInt_Manufactura,IPP_OfertaInterna,IPP_ProdNal_Agricultura,IPP_ProdNal_Minas,IPP_ProdNal_Manufactura,IPP_ProduccionNal,ITCR_IPP_NoTrad,ITCR_IPC_NoTrad,ITCR_IPP_ComTotal,ITCR_IPC_ComTol,ITCR_Otros,ITCR_FMI,IngresoRemesas_MMUsd,CuentaCorriente_MMUsd,Exportaciones_MMUsd,ImportacionesMMUsd,CuentaFinancieraMMUsd,IED_PetroleoMMUsd,IED_OtrosMMUsd,IED_AgroMMUsd,IED_MinasMMUsd,IED_ManufacturaMMUsd,IED_ElectricidadMMUsd,IED_ConstruccionMMUsd,IED_ComercioMMUsd,IED_TransporteMMUsd,IED_ServFinancierosMMUsd,IED_TelcosMMUsd,IED_TotalMMUsd,Min_TRM,Max_TRM,Ult_TRM,BF_SPNoFroIngresosMMMCop,BF_SPNoFroGastosMMMCop,BF_SPNoFroInteresesMMMCop,BF_SPNoFroNetoParcialMMMCop,BF_SPNoFroFinanciamientoIntMMMCop,BF_SPNoFroFinanciamientoExtMMMCop,BF_SPNoFroNetoTotalMMMCop,BFGCIngresosMMMCop,BFGCGastosMMMCop,BFGCInteresesMMMCop,BFGCNetoParcialMMMCop,BFGCFinanciamientoIntMMMCop,BFGCFinanciamientoExtMMMCop,IIOC_Total,IIOC_Carreteras,IIOC_Transporte,IIOC_Acueductos,IIOC_Mineria,IIOC_Ingenieria,PIBtrim_AgriculturaPorc,PIBtrim_MinasPorc,PIBtrim_ManufacturaPorc,PIBtrim_ComercioPorc,PIBtrim_ConstruccionPorc,PIBtrim_ServiciosPublicosPorc,PIBtrim_ServiciosFinancierosPorc,PIBtrim_OtrosPorc,PIBtrim_Subtotal_valAgregadoPorc,PIBtrim_NetoImpuestosPorc,PIBtrim_TotalPorc,PIBanual_AgriculturaPorc,PIBanual_MinasPorc,PIBanual_ManufacturaPorc,PIBanual_ComercioPorc,PIBanual_ConstruccionPorc,PIBanual_ServiciosPublicosPorc,PIBanual_ServiciosFinancierosPorc,PIBanual_OtrosPorc,PIBanual_Subtotal_valAgregadoPorc,PIBanual_NetoImpuestosPorc,PIBanual_TotalPorc,Tnal_PoblEdadTrabajoPorc,Tnal_PoblEconActivaPorc,Tnal_OcupadosPorc,Tnal_DesocupadosPorc,Tnal_SubEmpSubPorc,Tnal_SubEmpSubInsufHorasPorc,Tnal_SubEmpSubInsufCompPorc,Tnal_SubEmpSubInsufIngrPorc,Tnal_SubEmpObjPorc,Tnal_SubEmpObjInsufHorasPorc,Tnal_SubEmpObjInsufCompPorc,Tnal_SubEmpObjInsufIngrPorc,13Ciud_PoblEdadTrabajoPorc,13Ciud_PoblEconActivaPorc,13Ciud_OcupadosPorc,13Ciud_DesocupadosPorc,13Ciud_SubEmpSubPorc,13Ciud_SubEmpSubInsufHorasPorc,13Ciud_SubEmpSubInsufCompPorc,13Ciud_SubEmpSubInsufIngrPorc,13Ciud_SubEmpObjPorc,13Ciud_SubEmpObjInsufHorasPorc,13Ciud_SubEmpObjInsufCompPorc,13Ciud_SubEmpObjInsufIngrPorc,PetroleoWTIUltUsd,PetroleoWTIApertUsd,PetroleoWTIMaxUsd,PetroleoWTIMinUsd,PetroleoBrentUltUsd,PetroleoBrentApertUsd,PetroleoBrentMaxUsd,PetroleoBrentMinUsd,CafeBolsaUltUsd,CafeBolsaApertUsd,CafeBolsaMaxUsd,CafeBolsaMinUsd,GasUltUsd,GasApertUsd,GasMaxUsd,GasMinUsd,OroUltUsd,OroApertUsd,OroMaxUsd,OroMinUsd,AzucarUltUsd,AzucarApertUsd,AzucarMaxUsd,AzucarMinUsd,CafePrecioInternoCop
31/12/1999,1999,2,4,6,80045976.02,28156876.74,2785496.51,2868964.98,-2810620.95,9.892775167,-23.91988553,18.22500592,-4.800376753,-3.511258266,,,38.55,9.23,,,,,,441.2871252,74.86658401,10.08948675,,,,7113.054,53445.70959,9540.694927,50270.68356,58400.52123,200,,39.79,9.23,0.53,9.23,105.29,41.64850128,8.445248375,42.07954448,9.71755296,46.49533227,8.164779432,33.71215945,7.586697932,30.86387179,11.36827108,47.68,25.52,55.89,52.97,48.67,26.48,51.24,47.41,110.21,130.41,111.66,132.51,107.4,115.39,,246.3596508,4628.15804,4381.798389,104.0534899,-263.9001146,535.9783551,6.51110477,119.4193342,98.91504541,-127.0551376,-7.88653387,32.79811124,85.24411785,280.997041,47.03527214,272.0782405,1867.02,1922.47,1873.77,13569.91597,17315.57179,1258.878673,-3745.655825,1955.001825,1790.654,-229.6452787,1851.324841,4580.708828,254.8285804,-2729.383986,1965.350677,764.0333091,62.57249832,37.10419969,16.33177853,137.5424376,88.87170863,2.517079569,6.934361075,131.6729707,14.9067439,4.060743645,-28.64207841,5.103603576,-4.729939989,37.20031953,12.82097609,22.71221894,13.4051441,5.972563198,77.72309536,6.148591804,3.785965241,-21.66013358,9.149965417,-2.494746779,26.72014231,8.266025284,4.790273681,7.888255234,,,,,,,,,,,,,,,,,,,,,,,,,25.6,24.63,27.02,24.1,25.08,24.25,26.15,23.2,125.9,130,145,115.35,2.329,2.318,2.715,2.21,288.5,290.8,291.5,275,6.12,5.62,6.28,5.62,402617
31/01/2000,2000,1,1,1,77283018,27402867.2,2652739.93,2752067.27,-898.39,9.680519599,-2.145561428,17.92345861,-1.65458001,-0.013948719,,,36.33,8.25,,,,,,454.0663873,74.06140352,6.968622964,,,,9739.611078,53954.85843,12813.97075,53670.52937,60574.04844,,,40.3,8.25,1.29,1.29,91.2,42.05309572,7.51973491,42.49045742,8.956093687,46.93265296,7.603168007,34.51169814,5.909947359,31.47166089,9.515693247,48.36,26.18,56.65,53.71,49.23,27.28,51.91,48.07,111.5,130.53,112.88,133.15,105.72,117.69,103.751344,91.15859719,4469.618066,4378.459469,304.8091737,-91.66985988,479.4597549,-0.989882291,75.72153932,120.9788791,25.8924708,-1.936990487,0.982283445,66.25541098,184.803384,7.752660036,387.789895,1873.77,1976.72,1976.72,14964.75035,14623.48197,2095.878169,341.2683828,-1531.039257,1189.770874,683.6894438,1384.045623,1720.781373,390.3436041,-336.7357501,222.437903,114.2978471,24.25993429,15.95908255,36.50793512,26.36491003,45.93513703,5.30340623,13.73434153,127.0881983,20.8880916,9.544347988,-8.638933098,6.07426925,2.160680799,24.39824714,16.13085629,29.7651066,17.04762199,6.22801621,107.9519614,11.34902154,4.159568974,-20.20390565,7.309091058,-2.407528722,27.73885609,10.61189035,14.69956006,10.81022684,,,,,,,,,,,,,,,,,,,,,,,,,27.64,25.2,29.95,24.02,25.97,23.9,27.11,23.04,111.1,122.25,126,110.5,2.662,2.13,2.68,2.125,283.2,281,288,280.5,5.42,6.15,6.18,5.2,371375
29/02/2000,2000,1,1,2,77200808.41,26944693.2,2721085.37,2744774.53,-14214.94,10.0987803,4.320643135,18.41009731,2.7150937,-0.110426808,,,33.6,8.89,,,,,,454.0663873,74.06140352,9.85174654,,,,7816.604445,54917.55707,11542.27449,52848.12792,60370.04102,12,,41.23,8.89,2.3,3.62,99.71,42.75713448,7.432261713,43.28585495,9.3090916,47.67978823,7.918406607,35.80951309,7.518907122,32.62516792,10.77680524,50.35,26.63,57.38,54.71,51.5,28.96,52.55,49.19,111.56,129.68,112.89,132.12,106.53,117.97,145.837278,91.15859719,4469.618066,4378.459469,304.8091737,-91.66985988,479.4597549,-0.989882291,75.72153932,120.9788791,25.8924708,-1.936990487,0.982283445,66.25541098,184.803384,7.752660036,387.789895,1941.54,1973.36,1946.17,14964.75035,14623.48197,2095.878169,341.2683828,-1531.039257,1189.770874,683.6894438,2692.947803,2144.187146,656.07015,548.7606569,-1515.576548,966.8158908,24.25993429,15.95908255,36.50793512,26.36491003,45.93513703,5.30340623,13.73434153,127.0881983,20.8880916,9.544347988,-8.638933098,6.07426925,2.160680799,24.39824714,16.13085629,29.7651066,17.04762199,6.22801621,107.9519614,11.34902154,4.159568974,-20.20390565,7.309091058,-2.407528722,27.73885609,10.61189035,14.69956006,10.81022684,,,,,,,,,,,,,,,,,,,,,,,,,30.43,27.6,30.83,27.41,28.09,26.1,28.78,25.73,99.9,110.5,114.5,98,2.761,2.67,2.78,2.465,292.4,282.3,322,282.2,4.65,5.3,5.94,4.62,354297
31/03/2000,2000,1,1,3,77304715.07,26836684.97,2641434.39,2899351.69,-85436.14,9.842625469,-2.536492798,18.63323665,1.212048649,-0.441342342,,,29.19,9.73,,,,,,454.0663873,74.06140352,10.10407928,,,,7704.2473,53096.56069,11508.62792,51593.4216,58369.5183,74,,41.93,9.73,1.71,5.39,106.73,43.31733694,7.667384199,43.92666356,9.631034567,48.3046286,7.986411635,36.69749873,10.03408972,33.42946672,13.12072242,52.12,26.64,57.83,55.45,53.53,28.5,52.96,49.87,111.11,129.08,112.32,131.24,107.28,117.43,125.3472693,91.15859719,4469.618066,4378.459469,304.8091737,-91.66985988,479.4597549,-0.989882291,75.72153932,120.9788791,25.8924708,-1.936990487,0.982283445,66.25541098,184.803384,7.752660036,387.789895,1948.05,1965.63,1951.56,14964.75035,14623.48197,2095.878169,341.2683828,-1531.039257,1189.770874,683.6894438,1793.661925,3050.005527,851.3345372,-1256.343602,835.0164042,421.3271978,24.25993429,15.95908255,36.50793512,26.36491003,45.93513703,5.30340623,13.73434153,127.0881983,20.8880916,9.544347988,-8.638933098,6.07426925,2.160680799,24.39824714,16.13085629,29.7651066,17.04762199,6.22801621,107.9519614,11.34902154,4.159568974,-20.20390565,7.309091058,-2.407528722,27.73885609,10.61189035,14.69956006,10.81022684,,,,,,,,,,,,,,,,,,,,,,,,,26.9,30.49,34.37,26.05,24.77,28,31.95,24.25,103.7,101.25,109,100.25,2.945,2.76,2.98,2.67,278.4,275,279.8,274.5,5.9,4.98,5.94,4.94,360016
30/04/2000,2000,1,2,4,77812972.74,26792388.3,2660701.43,3110129.05,-620854.19,9.930810946,0.895954813,19.29881158,3.571977017,-2.374592583,,,26.175,9.96,,,,,,457.2461357,72.2208096,10.60079512,,,,7132.064358,52930.26695,11751.27266,51624.89658,58353.80703,,,42.35,9.96,1,6.44,96.99,43.59308496,7.39951271,44.29566948,9.296037062,48.53865404,7.473312717,37.25385651,12.18634634,34.08228644,14.83562094,53,26.69,58.78,56.35,54.02,27.51,53.73,50.36,110.23,130.15,111.66,132.09,109.34,118.81,115.8807481,77.49412747,4513.497449,4436.003322,173.6730652,-37.43465564,638.7914299,0.324527903,90.35654669,138.215613,-40.07759411,-7.573841282,-5.596359873,357.0428477,75.05390818,31.04578167,601.3567742,1958.12,2004.47,2004.47,14565.92617,15251.42772,1939.052474,-685.5015564,596.9050803,88.59647616,913.927636,1867.926188,1820.144812,433.6320677,47.7813762,76.82294074,-124.6043169,32.71908208,21.89751218,110.1181034,47.802184,48.92802396,17.38240821,25.86862185,57.9944962,22.34256694,11.66424165,-2.666539533,13.65337229,2.508982444,16.23371342,16.09670722,38.00402238,17.73978273,13.33205256,103.3598248,16.24072,6.736600204,-13.76668717,8.274379925,-1.433463678,26.50460712,13.76729823,25.21076315,14.52728321,,,,,,,,,,,,,,,,,,,,,,,,,25.74,26.85,27.5,23.7,23.89,25,25.22,21.3,95.3,103.1,103.7,91.95,3.141,2.94,3.175,2.815,273.1,278.4,289.5,274,5.16,5.88,6.52,5.5,347538
31/05/2000,2000,1,2,5,78017005.06,27045609.34,2658355.17,3137626.28,-848420.62,9.829156136,-1.023630501,19.20265118,-0.498271094,-2.590116879,,,26.805,10,,,,,,457.2461357,72.2208096,9.215195872,,,,7435.738354,53333.04214,11901.64146,51767.54887,58716.19543,,,42.57,10,0.52,7,107.01,43.83655862,7.661297319,44.61187501,9.359329458,48.84349875,7.680521285,37.21112235,12.18592269,34.19243775,14.55558057,51.55,28.38,59.53,56.64,52.58,29.94,54.52,50.83,112.87,132.77,114.42,134.84,112.13,120.59,129.3418711,77.49412747,4513.497449,4436.003322,173.6730652,-37.43465564,638.7914299,0.324527903,90.35654669,138.215613,-40.07759411,-7.573841282,-5.596359873,357.0428477,75.05390818,31.04578167,601.3567742,2001.62,2142.14,2084.92,14565.92617,15251.42772,1939.052474,-685.5015564,596.9050803,88.59647616,913.927636,1942.001505,2816.150338,711.3523397,-874.1488324,866.3938946,7.754937738,32.71908208,21.89751218,110.1181034,47.802184,48.92802396,17.38240821,25.86862185,57.9944962,22.34256694,11.66424165,-2.666539533,13.65337229,2.508982444,16.23371342,16.09670722,38.00402238,17.73978273,13.33205256,103.3598248,16.24072,6.736600204,-13.76668717,8.274379925,-1.433463678,26.50460712,13.76729823,25.21076315,14.52728321,,,,,,,,,,,,,,,,,,,,,,,,,29.01,25.55,30.82,25.52,28.31,24.1,29.52,24.05,93,96,104.7,90.35,4.356,3.175,4.555,3.01,271.7,272.7,274.4,271.3,7.55,6.51,8.04,6.32,353750
30/06/2000,2000,1,2,6,78142565.07,27154011.71,2483526.33,3337900.19,-1050697.39,9.146075197,-6.949537984,19.09170714,-0.577753771,-2.67110147,,,26.85,9.68,,,,,,457.2461357,72.2208096,15.01613954,,,,8002.759005,53062.34526,12400.96752,52601.01158,58852.86869,,,42.56,9.68,-0.02,6.98,108.66,43.98967675,7.76437446,44.74216132,9.102819293,48.93649532,7.465079984,36.8193047,11.64173055,34.05331678,14.02492725,50.37,29.71,60.31,57,51.5,31.51,55.03,51.1,118.21,138.84,119.59,140.79,116.63,126.02,134.0030667,77.49412747,4513.497449,4436.003322,173.6730652,-37.43465564,638.7914299,0.324527903,90.35654669,138.215613,-40.07759411,-7.573841282,-5.596359873,357.0428477,75.05390818,31.04578167,601.3567742,2095.1,2139.11,2139.11,14565.92617,15251.42772,1939.052474,-685.5015564,596.9050803,88.59647616,913.927636,1829.731374,2878.303484,687.6311536,-1048.57211,587.4466884,461.1254215,32.71908208,21.89751218,110.1181034,47.802184,48.92802396,17.38240821,25.86862185,57.9944962,22.34256694,11.66424165,-2.666539533,13.65337229,2.508982444,16.23371342,16.09670722,38.00402238,17.73978273,13.33205256,103.3598248,16.24072,6.736600204,-13.76668717,8.274379925,-1.433463678,26.50460712,13.76729823,25.21076315,14.52728321,,,,,,,,,,,,,,,,,,,,,,,,,32.5,29,33.4,28.87,30.57,28.4,31.7,27.58,84.85,93.05,97.25,84,4.476,4.349,4.715,3.8,290.1,272,292.5,271.8,8.5,7.57,9.5,7.57,341688
31/07/2000,2000,2,3,1,78029091.24,27231727.92,2701341.24,3357494.27,-1314014.94,9.919830456,8.459970454,19.80709242,3.747099619,-2.869477708,,,29.655,9.29,,,,,,442.5633554,69.61447158,11.15633989,,,,8369.006834,52791.06111,12723.61121,52995.64844,58694.8745,15.5,,42.55,9.29,-0.04,6.94,109.6,44.15511965,7.926848453,44.95236901,9.089674605,49.10766286,7.425526639,36.17658466,9.988969788,33.79519151,12.97187432,50.61,31.64,60.93,57.6,51.77,31.65,55.52,51.5,119.4,141.86,120.75,143.86,120.21,128.16,117.7900241,363.394148,4869.736316,4506.342168,359.8283591,-138.989992,912.0689308,1.834141639,5.435998026,211.475956,17.88560177,-0.445686759,3.016650325,238.8500028,417.1625478,16.85371922,773.0789388,2144.01,2182.56,2172.79,14569.71914,15551.16147,1856.497451,-981.4423333,447.6911729,533.7511604,166.4579169,2172.60182,2544.351309,550.0395692,-371.7494894,175.7368124,196.012677,36.43083916,29.40680379,11.61917415,63.33268341,43.8246458,15.54583196,9.764094306,13.61572999,26.91650446,13.87187114,-5.053319237,20.58395962,5.298100473,13.07762389,12.9219433,26.74003526,13.99884351,13.85541386,67.16529729,21.3437155,9.735621895,-11.85273539,11.39817016,1.221160873,22.0379024,14.44706026,29.35634081,15.50538765,,,,,,,,,,,,,,,,,,,,,,,,,27.43,31.15,32.35,27.35,26.93,30.65,31.25,26.65,86.45,84.75,119,79.75,3.774,4.27,4.36,3.61,276.8,278.5,279,276,10.4,8.43,10.93,8.35,345190
31/08/2000,2000,2,3,2,77788054.38,27407360.86,2668754.81,3407907.73,-1439054.19,9.737365169,-1.839399258,19.71964814,-0.441479632,-2.762078367,,,29.16,9.1,,,,,,442.5633554,69.61447158,13.94528085,,,,8286.530885,53449.73695,12919.98194,52952.94153,59271.7122,,,42.68,9.1,0.32,7.27,116.39,44.30054706,7.745577603,45.14690918,9.047962771,49.24458411,7.303453518,36.14391559,9.2548233,33.9244686,12.61706469,50.58,31.41,61.36,57.89,51.72,32.25,55.71,51.68,119.29,142.2,120.8,144.52,122.09,128.13,132.1046273,363.394148,4869.736316,4506.342168,359.8283591,-138.989992,912.0689308,1.834141639,5.435998026,211.475956,17.88560177,-0.445686759,3.016650325,238.8500028,417.1625478,16.85371922,773.0789388,2173.62,2208.82,2208.21,14569.71914,15551.16147,1856.497451,-981.4423333,447.6911729,533.7511604,166.4579169,2067.039274,2095.011743,662.9299697,-27.97246958,-395.6189125,423.5913821,36.43083916,29.40680379,11.61917415,63.33268341,43.8246458,15.54583196,9.764094306,13.61572999,26.91650446,13.87187114,-5.053319237,20.58395962,5.298100473,13.07762389,12.9219433,26.74003526,13.99884351,13.85541386,67.16529729,21.3437155,9.735621895,-11.85273539,11.39817016,1.221160873,22.0379024,14.44706026,29.35634081,15.50538765,,,,,,,,,,,,,,,,,,,,,,,,,33.12,27.36,33.7,27.26,31.72,26.8,32.8,26.73,74.5,86.5,87.75,73.5,4.782,3.77,4.865,3.76,278.3,276,279,271,10.56,10.4,11.15,10.09,330113
30/09/2000,2000,2,3,3,78223125.5,27649008.41,2550986.44,3449866.42,-1508363.31,9.226321618,-5.24827345,19.29604493,-2.148127638,-2.562745605,,,29.88,9.2,,,,,,442.5633554,69.61447158,10.71282194,,,,8072.63384,52617.85593,12606.056,52366.67737,58502.29164,17.1,,42.86,9.2,0.43,7.73,113.72,44.47047517,7.930273795,45.36632952,9.161653021,49.45610853,7.518122595,36.22341153,9.325716066,34.06701825,12.49356196,51.13,33.09,61.72,58.36,52.25,33.96,56.12,52.27,120.35,143.08,121.98,145.6,123.29,128.28,138.9935443,363.394148,4869.736316,4506.342168,359.8283591,-138.989992,912.0689308,1.834141639,5.435998026,211.475956,17.88560177,-0.445686759,3.016650325,238.8500028,417.1625478,16.85371922,773.0789388,2204.85,2232.24,2212.26,14569.71914,15551.16147,1856.497451,-981.4423333,447.6911729,533.7511604,166.4579169,2067.865395,2857.985072,452.2204547,-790.1196776,671.0811376,119.03854,36.43083916,29.40680379,11.61917415,63.33268341,43.8246458,15.54583196,9.764094306,13.61572999,26.91650446,13.87187114,-5.053319237,20.58395962,5.298100473,13.07762389,12.9219433,26.74003526,13.99884351,13.85541386,67.16529729,21.3437155,9.735621895,-11.85273539,11.39817016,1.221160873,22.0379024,14.44706026,29.35634081,15.50538765,,,,,,,,,,,,,,,,,,,,,,,,,30.84,33,37.8,30.2,29.84,31.65,34.98,29.25,83,75.5,84.4,72.2,5.186,4.78,5.479,4.741,273.6,277.5,277.5,272,9.77,10.62,11.03,9.1,330000
31/10/2000,2000,2,4,4,78820553.56,27181016.87,2245772.02,3408905.27,-1426247.05,8.262281101,-10.44880675,18.48542557,-4.200961183,-2.167435253,,,34.395,8.99,,,,,,434.7984762,67.77036738,11.05160501,,,,7873.357506,52973.70046,12613.66847,51825.56285,58835.38853,100,,42.93,8.99,0.15,7.9,116,44.53423728,7.68485946,45.44399276,8.854493088,49.52914382,7.24793345,36.25529625,9.436135263,34.12210956,12.39426251,50.75,32.6,61.89,58.37,51.73,32.75,56.19,52.05,118.02,140.04,119.99,142.82,120.76,124.92,127.6327515,313.3572104,4894.899529,4581.542319,11.34623499,-115.8238308,790.0581462,-1.573419551,335.2144114,85.11573838,9.486787735,-11.07050319,11.34702444,214.2213236,115.4618408,31.8549425,674.2343154,2152.31,2212.26,2158.36,14455.62613,20462.07517,2007.097823,-6006.449034,5039.53886,966.9101747,-830.6917086,1482.171529,3107.540628,605.1642112,-1625.369099,628.1374504,997.2316487,54.55555274,46.11715076,38.34514145,75.35461285,65.50242615,52.14331779,11.40006373,1.842016994,18.68446981,12.03916547,23.16336582,40.52886048,6.098123579,11.19789338,12.50963638,20.59913453,13.23818196,14.83484076,35.70362483,22.17402345,11.81361761,0.435346886,20.67854205,4.013198727,15.71111847,14.31358658,28.43950829,15.39356199,,,,,,,,,,,,,,,,,,,,,,,,,32.7,30.97,37,30.19,30.76,30.2,35.3,29.42,74.4,81,91,73.35,4.49,5.325,5.78,4.38,264.9,272.8,275,264.5,9.9,9.38,11.4,9.17,330000
30/11/2000,2000,2,4,5,79417563.21,27255629.09,2077039.62,3697522.13,-1491238.64,7.620589542,-7.766518127,18.65581216,0.921734742,-2.046662298,,,34.62,8.82,,,,,,434.7984762,67.77036738,11.82804495,,,,7985.300157,53840.54011,12603.43648,52172.8954,59700.32586,100,,43.07,8.82,0.33,8.25,121.93,44.69869701,7.670873845,45.60320525,8.774457991,49.62206651,7.039972393,36.34852562,8.988371262,34.32526329,12.31280214,50.55,32.65,62.04,58.44,51.54,32.61,56.23,52.01,115.4,136.85,117.32,139.62,118.76,121.91,137.1995334,313.3572104,4894.899529,4581.542319,11.34623499,-115.8238308,790.0581462,-1.573419551,335.2144114,85.11573838,9.486787735,-11.07050319,11.34702444,214.2213236,115.4618408,31.8549425,674.2343154,2121.64,2172.84,2172.84,14455.62613,20462.07517,2007.097823,-6006.449034,5039.53886,966.9101747,-830.6917086,1799.150185,2465.181503,300.5804909,-666.0313184,457.0006843,209.0306341,54.55555274,46.11715076,38.34514145,75.35461285,65.50242615,52.14331779,11.40006373,1.842016994,18.68446981,12.03916547,23.16336582,40.52886048,6.098123579,11.19789338,12.50963638,20.59913453,13.23818196,14.83484076,35.70362483,22.17402345,11.81361761,0.435346886,20.67854205,4.013198727,15.71111847,14.31358658,28.43950829,15.39356199,,,,,,,,,,,,,,,,,,,,,,,,,33.82,32.69,35.84,32.1,31.88,31.1,34,30.32,67.2,75,75.95,67.15,6.589,4.53,6.73,4.521,270.1,265.2,270.2,265.2,9.75,9.98,10.33,8.67,330000
31/12/2000,2000,2,4,6,80389880.9,27732713.17,1916119.67,3398042.81,-1843157.11,6.909239851,-9.334575591,17.07045754,-8.497912679,-2.292772535,,,35.7,8.75,,,,,,434.7984762,67.77036738,14.80106801,,,,8838.201538,54908.78698,13746.81951,53443.36807,61254.98679,,,43.27,8.75,0.46,8.75,108.6,44.95154218,7.93075574,45.83275279,8.919317819,49.89992764,7.32244551,36.46029809,8.151772812,34.4186702,11.51766841,50.55,32.49,62.56,58.82,51.52,31.06,56.64,52.09,117.65,140.51,119.7,143.14,122.27,125.2,170.1458294,313.3572104,4894.899529,4581.542319,11.34623499,-115.8238308,790.0581462,-1.573419551,335.2144114,85.11573838,9.486787735,-11.07050319,11.34702444,214.2213236,115.4618408,31.8549425,674.2343154,2168.6,2229.18,2229.18,14455.62613,20462.07517,2007.097823,-6006.449034,5039.53886,966.9101747,-830.6917086,1682.271941,4965.502744,392.5455486,-3283.230804,3400.671251,-117.4404471,54.55555274,46.11715076,38.34514145,75.35461285,65.50242615,52.14331779,11.40006373,1.842016994,18.68446981,12.03916547,23.16336582,40.52886048,6.098123579,11.19789338,12.50963638,20.59913453,13.23818196,14.83484076,35.70362483,22.17402345,11.81361761,0.435346886,20.67854205,4.013198727,15.71111847,14.31358658,28.43950829,15.39356199,,,,,,,,,,,,,,,,,,,,,,,,,26.8,33.76,34.15,25.58,23.87,31.88,32.32,22.9,65.55,68.2,69,61.75,9.775,6.579,10.1,6.51,272,269.7,276,268,10.2,9.67,10.29,9.18,330000
31/01/2001,2001,1,1,1,79990434.66,27405624.59,2062768.4,3422257.64,9010.01,7.526806744,8.938275515,17.79241921,4.22930477,0.13525008,,,35.535,8.49,,,,,,467.0145784,70.47965784,11.17392838,,,,10710.3514,55206.83917,16720.78152,56663.6467,62761.38439,80,,43.72,8.49,1.05,1.05,97.19,45.27754303,7.667562282,46.14751895,8.606783147,50.21189839,6.987129919,37.30541164,8.094975471,35.05486223,11.38548534,52.01,34.71,63.41,59.87,53.18,32.43,57.23,53.01,120.75,143.95,123.1,146.58,125.55,129.02,139.7236381,-477.5358749,4408.028075,4885.56395,-429.7341789,91.74664664,462.6687175,-0.441009627,110.2024559,62.3806041,2.4439865,17.72282835,21.73132093,104.5080059,140.0410228,4.079502713,554.4153641,2219.6,2255.82,2240.8,17268.9239,16628.01058,2415.407537,640.9133215,-2198.221339,1557.308017,1405.924728,2566.684185,2831.272801,561.1293789,-264.5886161,-447.7171473,712.3057634,18.70778143,10.73901999,49.66467419,28.01053925,30.42984159,5.758616306,4.18337822,-5.214020954,11.26182381,7.526431781,-8.266719733,44.38569946,7.682049091,3.193133089,6.453153515,19.11059389,7.510334064,12.10380707,12.93646389,19.65913132,11.24089914,0.75961833,30.06423923,5.411141386,10.78183221,11.85456453,25.56581212,12.95584671,68.3722,69.0535,57.5752,16.6223,32.8362,15.7692,3.2626,25.446,11.9446,5.7,1.4325,8.8192,70.6063,70.0177,55.5117,20.7176,30.3559,15.0398,3.7864,21.8009,12.0805,6.0842,1.8409,8.6342,28.66,26.9,32.7,26.65,26.66,24.4,27.48,24.12,63.75,65.1,72.5,62,5.707,9.45,9.916,5.65,265.6,262.9,266.6,262.9,9.95,10.28,10.49,9.46,321671
